0|/bin/ls|1001|100755|0|0|1024|1705238400|1705238400|1705238400|1705238400
0|/etc/passwd|1002|100644|0|0|2048|1705238400|1705238400|1705238400|1705238400
0|/home/admin/.bashrc|1003|100644|1000|1000|512|1705238400|1705238400|1705238400|1705238400
0|/var/log/syslog|1004|100644|0|0|4096|1705240000|1705240000|1705240000|1705240000
0|/usr/bin/python3|1005|100755|0|0|5120|1705241600|1705241600|1705241600|1705241600
0|/tmp/systemd-private|1006|040755|0|0|4096|1705243200|1705243200|1705243200|1705243200
0|/proc/cpuinfo|1007|100444|0|0|0|1705244800|1705244800|1705244800|1705244800
0|/sys/class/net|1008|040755|0|0|0|1705246400|1705246400|1705246400|1705246400
0|/dev/null|1009|020666|0|0|0|1705248000|1705248000|1705248000|1705248000
0|/home/user/documents/report.pdf|1010|100644|1000|1000|8192|1705249600|1705249600|1705249600|1705249600
0|/usr/local/bin/backup|1011|100755|0|0|3072|1705251200|1705251200|1705251200|1705251200
0|/etc/hosts|1012|100644|0|0|256|1705252800|1705252800|1705252800|1705252800
0|/var/www/html/index.html|1013|100644|33|33|1024|1705254400|1705254400|1705254400|1705254400
0|/root/.ssh/authorized_keys|1014|100600|0|0|512|1705256000|1705256000|1705256000|1705256000
0|/opt/scripts/maintenance.sh|1015|100755|0|0|2048|1705257600|1705257600|1705257600|1705257600
0|/usr/bin/gcc|1016|100755|0|0|6144|1705259200|1705259200|1705259200|1705259200
0|/home/admin/test.txt|1017|100644|1000|1000|128|1705260800|1705260800|1705260800|1705260800
0|/var/tmp/php-session|1018|040755|33|33|4096|1705262400|1705262400|1705262400|1705262400
0|/etc/crontab|1019|100644|0|0|1024|1705264000|1705264000|1705264000|1705264000
0|/usr/share/doc/README|1020|100644|0|0|2048|1705265600|1705265600|1705265600|1705265600
0|/home/user/.bash_history|1021|100600|1000|1000|4096|1705267200|1705267200|1705267200|1705267200
0|/lib/systemd/system/ssh.service|1022|100644|0|0|1536|1705268800|1705268800|1705268800|1705268800
0|/proc/meminfo|1023|100444|0|0|0|1705270400|1705270400|1705270400|1705270400
0|/sys/devices/virtual|1024|040755|0|0|0|1705272000|1705272000|1705272000|1705272000
0|/tmp/cache/temp.dat|1025|100644|1000|1000|512|1705273600|1705273600|1705273600|1705273600
0|/usr/local/share/fonts|1026|040755|0|0|4096|1705275200|1705275200|1705275200|1705275200
0|/var/cache/apt/archives|1027|040755|0|0|4096|1705276800|1705276800|1705276800|1705276800
0|/home/admin/scripts/deploy.sh|1028|100755|1000|1000|1024|1705278400|1705278400|1705278400|1705278400
0|/etc/network/interfaces|1029|100644|0|0|256|1705280000|1705280000|1705280000|1705280000
0|/usr/bin/perl|1030|100755|0|0|4096|1705281600|1705281600|1705281600|1705281600
0|/home/user/backup.sh|1031|100755|1000|1000|2048|1705328625|1705328625|1705328625|1705328625
0|/tmp/update|1032|100755|1000|1000|4096|1705329150|1705329150|1705329150|1705329150
0|/var/tmp/check.py|1033|100644|1000|1000|1536|1705329930|1705329930|1705329930|1705329930
0|/home/user/.config/autostart/startup.sh|1034|100755|1000|1000|896|1705330425|1705330425|1705330425|1705330425
0|/tmp/.hidden|1035|100755|1000|1000|2560|1705331200|1705331200|1705331200|1705331200
0|/usr/local/bin/monitor.elf|1036|100755|0|0|5120|1705331820|1705331820|1705331820|1705331820
0|/home/admin/download|1037|100755|1000|1000|3584|1705332415|1705332415|1705332415|1705332415
0|/var/tmp/cache/worker.py|1038|100644|33|33|1792|1705333095|1705333095|1705333095|1705333095
0|/tmp/system|1039|100755|1000|1000|4608|1705333680|1705333680|1705333680|1705333680
0|/home/user/.local/bin/updater|1040|100755|1000|1000|2816|1705334290|1705334290|1705334290|1705334290
0|/opt/tools/scanner.pl|1041|100644|0|0|2048|1705334875|1705334875|1705334875|1705334875
0|/usr/local/sbin/daemon|1042|100755|0|0|6144|1705335480|1705335480|1705335480|1705335480
0|/home/admin/.cache/sync|1043|100755|1000|1000|1920|1705336065|1705336065|1705336065|1705336065
0|/var/tmp/process.sh|1044|100755|33|33|1280|1705336650|1705336650|1705336650|1705336650
0|/tmp/.cache/loader.py|1045|100644|1000|1000|2304|1705337235|1705337235|1705337235|1705337235
0|/home/user/documents/archive.sh|1046|100755|1000|1000|1664|1705337820|1705337820|1705337820|1705337820
0|/usr/local/lib/helper|1047|100755|0|0|3840|1705338405|1705338405|1705338405|1705338405
0|/proc/stat|1048|100444|0|0|0|1705329500|1705329500|1705329500|1705329500
0|/sys/kernel/debug|1049|040755|0|0|0|1705330800|1705330800|1705330800|1705330800
0|/dev/sda1|1050|060660|0|6|0|1705332100|1705332100|1705332100|1705332100
0|/proc/version|1051|100444|0|0|0|1705333400|1705333400|1705333400|1705333400
0|/sys/module/kernel|1052|040755|0|0|0|1705334700|1705334700|1705334700|1705334700
0|/dev/tty|1053|020666|0|5|0|1705336000|1705336000|1705336000|1705336000
