37.774929,-122.419418
-33.865143,151.209900
51.507351,-0.127758
35.689487,139.691706
48.856614,2.352222
40.712776,-74.005974
-23.550520,-46.633308
55.755826,37.617300
1.352083,103.819836
-37.813628,144.963058
34.052234,-118.243685
52.520008,13.404954
25.276987,55.296249
-26.204103,28.047305
41.902783,12.496366
59.329323,18.068581
-22.906847,-43.172896
45.421530,-75.697193
19.432608,-99.133209
50.110924,8.682127
22.396428,114.109497
-1.286389,36.817223
13.756331,100.501762
-12.046374,-77.042793
30.044420,31.235712
64.146582,-21.942500
-34.603722,-58.381592
39.904202,116.407394
31.230416,121.473701
-41.286460,174.776236
6.524379,3.379206
14.058324,108.277199
-15.783471,-47.909029
41.327953,69.265900
63.430515,10.395053
-17.824858,31.053028
49.282729,-123.120738
-4.441931,15.266293
70.663406,23.681726
-54.806896,-68.305000
28.613939,77.209021
46.947974,7.447447
-25.746111,28.188056
9.005401,38.763611
33.888630,35.495480
-8.559559,125.560314
43.653226,-79.383184
-0.789275,113.921327
-13.163141,-72.545128
87.234567,45.123456
-86
